Site: Boigneville, Unité d'acquisition: Boigneville, Dep: 91, Com: 69, Num: 2;;;;;;
Date;01/09/2010;T[°C);HR(%);Pluies (mm);Vent (km/h);Rg (j/cm²)
25/11/2010;09:00;0,3;100,5;0,2;4;8
25/11/2010;10:00;0,8;101;0,2;3;16
25/11/2010;11:00;1,6;100,5;0,4;4;26
25/11/2010;12:00;3,4;100,5;0,8;4;54
25/11/2010;13:00;2,7;98,5;1;5;28
25/11/2010;14:00;3,7;90,5;0,4;3;52
25/11/2010;15:00;2,8;90,5;0;5;6
25/11/2010;16:00;1,8;95;0;8;0
25/11/2010;17:00;1,2;98;0;11;0
25/11/2010;18:00;0,6;98,5;0,2;7;0
25/11/2010;19:00;-0,1;99;0;7;0
25/11/2010;20:00;0,1;99;0;8;0
25/11/2010;21:00;-0,3;99;0;8;0
25/11/2010;22:00;-0,4;99,5;0;9;0
25/11/2010;23:00;-0,5;99,5;0;10;0
26/11/2010;00:00;-0,5;99,5;0;12;0
26/11/2010;01:00;-0,8;99;0;11;0
26/11/2010;02:00;-1;99;0;10;0
26/11/2010;03:00;-1;99;0;10;0
26/11/2010;04:00;-0,7;99;0;13;0
26/11/2010;05:00;-0,9;99;0;14;0
26/11/2010;06:00;-0,6;99;0;12;0
26/11/2010;07:00;-0,7;99;0;10;4
26/11/2010;08:00;-0,2;99;0;10;24
26/11/2010;09:00;0,4;98;0;13;92
26/11/2010;10:00;0,8;97,5;0;15;94
26/11/2010;11:00;0,8;96,5;0;13;56
26/11/2010;12:00;1;95,5;0,2;9;60
26/11/2010;13:00;1,2;95;0;9;32
26/11/2010;14:00;1,1;94,5;0;12;24
26/11/2010;15:00;1;92,5;0;12;16
26/11/2010;16:00;0,4;95,5;0;12;0
26/11/2010;17:00;-0,1;96,5;0;10;0
26/11/2010;18:00;-0,5;96,5;0;10;0
26/11/2010;19:00;-0,4;96,5;0;9;0
26/11/2010;20:00;-0,5;96;0;9;0
26/11/2010;21:00;-0,6;95;0;10;0
26/11/2010;22:00;-0,6;93,5;0;10;0
26/11/2010;23:00;-0,8;94,5;0;12;0
27/11/2010;00:00;-1,2;95,5;0;8;0
27/11/2010;01:00;-1,5;95,5;0;6;0
27/11/2010;02:00;-2,1;97,5;0;3;0
27/11/2010;03:00;-2,5;99;0;3;0
27/11/2010;04:00;-2,8;99,5;0;4;0
27/11/2010;05:00;-2,9;100;0;5;0
27/11/2010;06:00;-3,4;100,5;0;5;0
27/11/2010;07:00;-3,2;100,5;0;6;10
27/11/2010;08:00;-2,3;100;0;7;38
27/11/2010;09:00;-0,2;97,5;0;7;98
27/11/2010;10:00;0,5;89;0;9;114
27/11/2010;11:00;1,4;82;0;11;138
27/11/2010;12:00;1,5;82,5;0;11;60
27/11/2010;13:00;1,2;84,5;0;8;48
27/11/2010;14:00;0,8;89,5;0;8;24
27/11/2010;15:00;0,2;92,5;0;7;8
27/11/2010;16:00;-0,1;91;0;7;0
27/11/2010;17:00;-0,4;95;0;7;0
27/11/2010;18:00;-0,7;97;0;6;0
27/11/2010;19:00;-0,8;99;0;4;0
27/11/2010;20:00;-0,9;99,5;0;4;0
27/11/2010;21:00;-1,3;99,5;0;4;0
27/11/2010;22:00;-1,1;100;0;2;0
27/11/2010;23:00;-0,9;100,5;0;2;0
28/11/2010;00:00;-0,9;100,5;0;2;0
28/11/2010;01:00;-0,9;100,5;0;4;0
28/11/2010;02:00;-0,8;100,5;0;2;0
28/11/2010;03:00;-0,7;100,5;0;2;0
28/11/2010;04:00;-0,8;101;0;2;0
28/11/2010;05:00;-0,8;101;0;2;0
28/11/2010;06:00;-0,8;101;0;3;0
28/11/2010;07:00;-0,6;101;0;2;2
28/11/2010;08:00;-0,4;100,5;0;4;8
28/11/2010;09:00;-0,2;99;0;4;18
28/11/2010;10:00;0,4;98;0;6;34
28/11/2010;11:00;1;95,5;0,4;7;48
28/11/2010;12:00;1,1;92,5;0,4;8;34
28/11/2010;13:00;1,3;90;0;8;26
28/11/2010;14:00;0,5;92,5;0;9;8
28/11/2010;15:00;0,1;98,5;0;5;2
28/11/2010;16:00;0,1;99,5;0;6;0
28/11/2010;17:00;0,1;100;0;6;0
28/11/2010;18:00;-0,2;100,5;0;7;0
28/11/2010;19:00;-0,4;100,5;0;8;0
28/11/2010;20:00;-0,5;100,5;0;8;0
28/11/2010;21:00;-0,4;100,5;0;9;0
28/11/2010;22:00;-0,2;100,5;0;8;0
28/11/2010;23:00;-0,1;100,5;0;7;0
29/11/2010;00:00;-0,2;100,5;0;6;0
29/11/2010;01:00;-0,2;101;0;7;0
29/11/2010;02:00;-0,3;101;0;7;0
29/11/2010;03:00;-0,4;101;0;6;0
29/11/2010;04:00;-0,5;101;0;4;0
29/11/2010;05:00;-0,8;101;0;4;0
29/11/2010;06:00;-1;101;0;5;0
29/11/2010;07:00;-1,1;101;0;4;0
29/11/2010;08:00;-1,1;101;0;4;6
29/11/2010;09:00;-1;100,5;0;3;10
29/11/2010;10:00;-0,9;100,5;0;4;18
29/11/2010;11:00;-0,7;99,5;0;3;24
29/11/2010;12:00;-0,7;97,5;0;3;28
29/11/2010;13:00;-1;97;0;4;32
29/11/2010;14:00;-1,9;97;0;3;26
29/11/2010;15:00;-4,2;98,5;0;4;6
29/11/2010;16:00;-6,2;100,5;0;3;0
29/11/2010;17:00;-7,8;100,5;0;3;0
29/11/2010;18:00;-8,5;99,5;0;4;0
29/11/2010;19:00;-8,8;99;0;3;0
29/11/2010;20:00;-9,7;98,5;0;4;0
29/11/2010;21:00;-9,3;99;0;1;0
29/11/2010;22:00;-9,2;99;0;2;0
29/11/2010;23:00;-8,6;99;0;1;0
30/11/2010;00:00;-8,1;99,5;0;1;0
30/11/2010;01:00;-8,7;99;0;3;0
30/11/2010;02:00;-8,8;99;0;2;0
30/11/2010;03:00;-8,1;99,5;0;2;0
30/11/2010;04:00;-6,5;100;0;2;0
30/11/2010;05:00;-5,9;100;0;5;0
30/11/2010;06:00;-5,6;100;0;4;0
30/11/2010;07:00;-5,1;100,5;0;6;2
30/11/2010;08:00;-4,5;100,5;0;4;10
30/11/2010;09:00;-4,1;100,5;0;6;20
30/11/2010;10:00;-4;100,5;0;6;28
30/11/2010;11:00;-3,4;101;0;8;44
30/11/2010;12:00;-3,1;101;0;9;36
30/11/2010;13:00;-3;101;0;12;32
30/11/2010;14:00;-2,9;101;0;10;18
30/11/2010;15:00;-3;101;0;12;4
30/11/2010;16:00;-2,9;101;0;13;0
30/11/2010;17:00;-2,9;101;0;13;0
30/11/2010;18:00;-2,9;100,5;0;13;0
30/11/2010;19:00;-3;100;0;13;0
30/11/2010;20:00;-3,1;100;0;11;0
30/11/2010;21:00;-3,2;99;0;11;0
30/11/2010;22:00;-3,1;99;0;12;0
30/11/2010;23:00;-2,4;97,5;0;12;0
01/12/2010;00:00;-2,1;96;0;12;0
01/12/2010;01:00;-2,1;96;0;13;0
01/12/2010;02:00;-2,1;95;0;14;0
01/12/2010;03:00;-2,1;94,5;0;12;0
01/12/2010;04:00;-2,2;94;0;12;0
01/12/2010;05:00;-2,1;93;0;11;0
01/12/2010;06:00;-2,2;93;0;13;0
01/12/2010;07:00;-2,2;92,5;0;10;0
01/12/2010;08:00;-2,1;91,5;0;11;4
01/12/2010;09:00;-2;90,5;0;11;14
01/12/2010;10:00;-2,1;92;0;12;16
01/12/2010;11:00;-2;94,5;0;10;22
01/12/2010;12:00;-2;95;0;9;20
01/12/2010;13:00;-2,1;94,5;0;8;18
01/12/2010;14:00;-2,4;94,5;0;9;6
01/12/2010;15:00;-2,6;96;0;8;2
01/12/2010;16:00;-2,8;96,5;0;5;0
01/12/2010;17:00;-3;96,5;0;5;0
01/12/2010;18:00;-3,1;96;0;5;0
01/12/2010;19:00;-3,2;96,5;0;4;0
01/12/2010;20:00;-3,3;97;0;5;0
01/12/2010;21:00;-3,4;98;0;8;0
01/12/2010;22:00;-3,3;98,5;0;7;0
01/12/2010;23:00;-3,1;98,5;0;10;0
02/12/2010;00:00;-2,8;98;0;12;0
02/12/2010;01:00;-2,9;98;0;14;0
02/12/2010;02:00;-2,9;96,5;0;14;0
02/12/2010;03:00;-3,1;95,5;0;14;0
02/12/2010;04:00;-3,5;96,5;0;13;0
02/12/2010;05:00;-3,6;95,5;0;13;0
02/12/2010;06:00;-3,5;93,5;0;19;0
02/12/2010;07:00;-3,9;91;0;18;2
02/12/2010;08:00;-3,8;91;0;16;10
02/12/2010;09:00;-3,4;90;0;14;22
02/12/2010;10:00;-3,4;90,5;0;13;38
02/12/2010;11:00;-2,9;92,5;0;13;42
02/12/2010;12:00;-2,4;95;0;13;34
02/12/2010;13:00;-1,9;94,5;0;14;46
02/12/2010;14:00;-1,9;94,5;0;11;36
02/12/2010;15:00;-2,2;96;0;12;4
02/12/2010;16:00;-1,8;96,5;0;9;0
02/12/2010;17:00;-1,7;96,5;0;9;0
02/12/2010;18:00;-1,7;94;0;8;0
02/12/2010;19:00;-1,7;94,5;0;9;0
02/12/2010;20:00;-1,8;96;0;8;0
02/12/2010;21:00;-1,9;96,5;0;8;0
02/12/2010;22:00;-1,9;99;0;8;0
02/12/2010;23:00;-1,9;99,5;0;6;0
03/12/2010;00:00;-1,9;99,5;0;7;0
03/12/2010;01:00;-1,8;98,5;0;8;0
03/12/2010;02:00;-2;99,5;0;10;0
03/12/2010;03:00;-2,2;100;0;12;0
03/12/2010;04:00;-2,3;99,5;0;13;0
03/12/2010;05:00;-2,6;100;0;11;0
03/12/2010;06:00;-2,9;98,5;0;10;0
03/12/2010;07:00;-2,7;97,5;0;11;4
03/12/2010;08:00;-2,3;96,5;0;12;32
03/12/2010;09:00;-2,4;95;0;10;68
03/12/2010;10:00;-2,6;95;0;13;72
03/12/2010;11:00;-1,7;92,5;0;10;102
03/12/2010;12:00;-0,9;88;0;6;94
03/12/2010;13:00;-0,7;88;0,2;5;40
03/12/2010;14:00;-1,1;90,5;0;5;18
03/12/2010;15:00;-1,2;87,5;0;5;4
03/12/2010;16:00;-1,5;89;0;6;0
03/12/2010;17:00;-1,6;86;0;9;0
03/12/2010;18:00;-1,9;86,5;0;8;0
03/12/2010;19:00;-1,8;79;0;6;0
03/12/2010;20:00;-2,4;85,5;0;6;0
03/12/2010;21:00;-2,4;88;0;7;0
03/12/2010;22:00;-2,7;90;0;10;0
03/12/2010;23:00;-2,9;92;0;11;0
04/12/2010;00:00;-4,7;94,5;0;10;0
04/12/2010;01:00;-5,3;96,5;0;9;0
04/12/2010;02:00;-4;96;0;12;0
04/12/2010;03:00;-4,5;95,5;0;11;0
04/12/2010;04:00;-5;97,5;0;12;0
04/12/2010;05:00;-4,4;98;0;12;0
04/12/2010;06:00;-4,7;97,5;0;12;0
04/12/2010;07:00;-4,2;96,5;0;15;6
04/12/2010;08:00;-3,4;95;0;18;28
04/12/2010;09:00;-2,4;91,5;0;21;36
04/12/2010;10:00;-1,1;91;0;22;50
04/12/2010;11:00;-0,2;90,5;0;20;40
04/12/2010;12:00;0,4;91;0;21;34
04/12/2010;13:00;1,1;89,5;0;21;24
04/12/2010;14:00;1,3;89,5;0;21;22
04/12/2010;15:00;1,4;88,5;0,2;22;8
04/12/2010;16:00;0,6;91;0;20;0
04/12/2010;17:00;1,2;88,5;0;19;0
04/12/2010;18:00;1,5;87;0;18;0
04/12/2010;19:00;1,7;86;0;19;0
04/12/2010;20:00;1,9;86;0;19;0
04/12/2010;21:00;1,5;87;0,2;20;0
04/12/2010;22:00;1,3;87,5;0,2;20;0
04/12/2010;23:00;1;88,5;0;17;0
05/12/2010;00:00;0,9;88,5;0;14;0
05/12/2010;01:00;0,9;88,5;0;12;0
05/12/2010;02:00;0,8;87;0;11;0
05/12/2010;03:00;0,3;88;0;10;0
05/12/2010;04:00;0,4;87;0;12;0
05/12/2010;05:00;0,3;87;0;12;0
05/12/2010;06:00;-0,1;88;0;10;0
05/12/2010;07:00;-0,1;86;0;10;2
05/12/2010;08:00;0,4;84;0;10;12
05/12/2010;09:00;1,1;82,5;0;10;26
05/12/2010;10:00;1,9;83,5;0;11;26
05/12/2010;11:00;2;85;0,2;13;40
05/12/2010;12:00;2,8;88;0,8;15;44
05/12/2010;13:00;2,6;91;1;14;38
05/12/2010;14:00;2,2;95;0,6;10;16
05/12/2010;15:00;2,1;97;0,4;9;4
05/12/2010;16:00;1,6;97,5;0,2;9;0
05/12/2010;17:00;1,6;98;0;8;0
05/12/2010;18:00;1,5;98,5;0;5;0
05/12/2010;19:00;1,5;99;0;5;0
05/12/2010;20:00;1,3;99,5;0;3;0
05/12/2010;21:00;1,1;99,5;0;4;0
05/12/2010;22:00;1;100;0;3;0
05/12/2010;23:00;0,9;100,5;0,2;3;0
06/12/2010;00:00;0,7;100,5;0,2;3;0
06/12/2010;01:00;1;101;0,2;5;0
06/12/2010;02:00;1,2;101;0;6;0
06/12/2010;03:00;1,3;101;0,4;7;0
06/12/2010;04:00;1,3;101;0,8;7;0
06/12/2010;05:00;1;101,5;0,6;8;0
06/12/2010;06:00;0,3;101,5;0,2;10;0
06/12/2010;07:00;0,3;101,5;0,2;11;0
06/12/2010;08:00;0,2;101,5;0,2;10;12
06/12/2010;09:00;0,5;101,5;0,2;10;22
06/12/2010;10:00;0,8;101,5;0,6;12;32
06/12/2010;11:00;0,9;101,5;0,4;12;24
06/12/2010;12:00;1;101,5;0,4;13;18
06/12/2010;13:00;1,5;101,5;0,2;14;18
06/12/2010;14:00;1,7;101,5;0,2;13;12
06/12/2010;15:00;1,5;101,5;0,2;13;2
06/12/2010;16:00;1,3;101;0;12;0
06/12/2010;17:00;1,1;101;0,2;13;0
06/12/2010;18:00;1,1;101;0;14;0
06/12/2010;19:00;1,2;100,5;0,2;12;0
06/12/2010;20:00;1,2;100;0;13;0
06/12/2010;21:00;1;99,5;0;11;0
06/12/2010;22:00;1;99,5;0;11;0
06/12/2010;23:00;0,7;99,5;0,2;9;0
07/12/2010;00:00;0,5;100;0;7;0
07/12/2010;01:00;0,4;100,5;0,2;8;0
07/12/2010;02:00;0,5;100,5;0;8;0
07/12/2010;03:00;0,4;100,5;0;7;0
07/12/2010;04:00;0,3;100;0;7;0
07/12/2010;05:00;0,2;100;0;8;0
07/12/2010;06:00;0,2;100,5;0;9;0
07/12/2010;07:00;0,2;100;0;10;2
07/12/2010;08:00;0,4;100;0;10;8
07/12/2010;09:00;0,7;100;0;9;8
07/12/2010;10:00;0,7;100;2;12;12
07/12/2010;11:00;0,7;100,5;2,8;11;6
07/12/2010;12:00;0,8;100,5;2,2;11;8
07/12/2010;13:00;1;100,5;1,2;12;16
07/12/2010;14:00;1,1;100,5;0,8;11;10
07/12/2010;15:00;1,1;100,5;0;10;4
07/12/2010;16:00;1;100,5;0,2;9;0
07/12/2010;17:00;1,1;101;0;10;0
07/12/2010;18:00;1,1;101;0,2;10;0
07/12/2010;19:00;0,8;101;0,4;11;0
07/12/2010;20:00;0,6;101;0,2;11;0
07/12/2010;21:00;0,6;101;0;12;0
07/12/2010;22:00;0,5;101,5;0,2;9;0
07/12/2010;23:00;0,5;101,5;0;12;0
08/12/2010;00:00;0,5;101,5;0;11;0
08/12/2010;01:00;0,5;101;0,4;12;0
08/12/2010;02:00;0,6;101;0,2;12;0
08/12/2010;03:00;0,6;101;0;12;0
08/12/2010;04:00;0,6;101,5;0,6;12;0
08/12/2010;05:00;0,6;101,5;0,2;13;0
08/12/2010;06:00;0,4;101,5;0;13;0
08/12/2010;07:00;0,3;101,5;0;16;0
08/12/2010;08:00;0,2;101,5;0,4;15;6
08/12/2010;09:00;0,4;101,5;0,4;17;8
08/12/2010;10:00;0,3;101,5;3,6;13;6
08/12/2010;11:00;0,3;101,5;2;19;10
08/12/2010;12:00;0,3;100,5;3;19;6
08/12/2010;13:00;0,1;100;1,8;20;6
08/12/2010;14:00;0,1;100,5;0;18;4
08/12/2010;15:00;0;101;0;15;4
08/12/2010;16:00;0,2;101,5;0;15;0
08/12/2010;17:00;0,2;101;0;13;0
08/12/2010;18:00;0,2;101;0;13;0
08/12/2010;19:00;0,1;101;0;12;0
08/12/2010;20:00;0;97;0;12;0
08/12/2010;21:00;-0,5;96;0;12;0
08/12/2010;22:00;-0,6;98;0;9;0
08/12/2010;23:00;-0,4;99;0;8;0
09/12/2010;00:00;-0,4;99,5;0;8;0
09/12/2010;01:00;-0,2;99,5;0;9;0
09/12/2010;02:00;-0,5;99;0;8;0
09/12/2010;03:00;-1;99;0;8;0
09/12/2010;04:00;-1,3;99,5;0;6;0
09/12/2010;05:00;-1,9;100,5;0;4;0
09/12/2010;06:00;-2,6;101;0;3;0
09/12/2010;07:00;-2;101;0;2;6
09/12/2010;08:00;-2;101;0;4;62
09/12/2010;09:00;-1;100;0;6;98
09/12/2010;10:00;0,5;94,5;0;6;138
09/12/2010;11:00;1,1;93;0,6;6;116
09/12/2010;12:00;1,1;93,5;1;8;96
09/12/2010;13:00;1,1;91,5;0,2;8;78
09/12/2010;14:00;0,9;90;0,2;12;44
09/12/2010;15:00;0,1;91,5;0;10;10
09/12/2010;16:00;-0,1;93,5;0;6;0
09/12/2010;17:00;-0,1;95;0;8;0
09/12/2010;18:00;0,1;94;0;9;0
09/12/2010;19:00;0,2;96;0;8;0
09/12/2010;20:00;0,9;95,5;0;7;0
09/12/2010;21:00;1,1;94,5;0;10;0
09/12/2010;22:00;1;94,5;0;9;0
09/12/2010;23:00;0,6;95;0;6;0
10/12/2010;00:00;0,3;94;0;5;0
10/12/2010;01:00;-0,7;95;0;7;0
10/12/2010;02:00;-1,3;95,5;0;6;0
10/12/2010;03:00;-2,2;97;0;5;0
10/12/2010;04:00;-2,1;97,5;0;6;0
10/12/2010;05:00;-1,9;97;0;7;0
10/12/2010;06:00;-1,2;97,5;0;5;0
10/12/2010;07:00;-1,2;96;0;6;2
10/12/2010;08:00;-0,5;95;0;5;28
10/12/2010;09:00;0,5;94;0;9;62
10/12/2010;10:00;1;93,5;0;6;42
10/12/2010;11:00;1,1;95;0,4;7;32
10/12/2010;12:00;1,8;93;0,2;7;28
10/12/2010;13:00;1,9;95;0,2;5;28
10/12/2010;14:00;1,8;95,5;0,2;5;18
10/12/2010;15:00;1,6;96;0;7;6
10/12/2010;16:00;1,7;96,5;0;7;0
10/12/2010;17:00;1,7;96;0;5;0
10/12/2010;18:00;1,6;96,5;0;6;0
10/12/2010;19:00;1,7;96;0;6;0
10/12/2010;20:00;1,7;96;0;6;0
10/12/2010;21:00;2;95,5;0;7;0
10/12/2010;22:00;2,5;93,5;0;7;0
10/12/2010;23:00;2,5;93,5;0;9;0
11/12/2010;00:00;2,6;94;0;9;0
11/12/2010;01:00;2,6;94,5;0;9;0
11/12/2010;02:00;3,2;93,5;0;9;0
11/12/2010;03:00;2,8;95;0;9;0
11/12/2010;04:00;3,2;94,5;0;7;0
11/12/2010;05:00;3,5;94;0;11;0
11/12/2010;06:00;3,4;95;0;10;0
11/12/2010;07:00;3,7;94;0;11;2
11/12/2010;08:00;3,8;94,5;0;8;4
11/12/2010;09:00;4,2;95;0;9;14
11/12/2010;10:00;4,6;94,5;0;8;18
11/12/2010;11:00;4,8;94,5;0;9;14
11/12/2010;12:00;5;94,5;0;9;16
11/12/2010;13:00;5,1;94,5;0;8;14
11/12/2010;14:00;5;95,5;0;7;12
11/12/2010;15:00;4,8;96;0;7;2
11/12/2010;16:00;4,6;96;0;6;0
11/12/2010;17:00;4,4;96,5;0;3;0
11/12/2010;18:00;4,4;96,5;0;4;0
11/12/2010;19:00;4,2;96,5;0;3;0
11/12/2010;20:00;4;97,5;0;3;0
11/12/2010;21:00;3,9;98,5;0;4;0
11/12/2010;22:00;3,7;99;0;4;0
11/12/2010;23:00;3,8;99;0;3;0
12/12/2010;00:00;3,8;99;0;3;0
12/12/2010;01:00;4,1;98,5;0;7;0
12/12/2010;02:00;4,3;95;0;6;0
12/12/2010;03:00;4,3;92,5;0;5;0
12/12/2010;04:00;4,3;92,5;0;5;0
12/12/2010;05:00;4;93;0;4;0
12/12/2010;06:00;3,5;95,5;0;4;0
12/12/2010;07:00;2,5;96;0;5;2
12/12/2010;08:00;3,4;98;0;6;16
12/12/2010;09:00;4,5;96;0;9;26
12/12/2010;10:00;4,7;92;0;14;32
12/12/2010;11:00;5,3;85,5;0;15;60
12/12/2010;12:00;5,7;84;0;13;80
12/12/2010;13:00;6,2;80;0;10;64
12/12/2010;14:00;5,8;81;0;7;28
12/12/2010;15:00;4,3;85,5;0;6;4
12/12/2010;16:00;3,9;90,5;0;4;0
12/12/2010;17:00;4;90,5;0;4;0
12/12/2010;18:00;3,9;90,5;0;5;0
12/12/2010;19:00;3,2;92;0;5;0
12/12/2010;20:00;2,4;93;0;5;0
12/12/2010;21:00;2;96;0;4;0
12/12/2010;22:00;2,2;96;0;7;0
12/12/2010;23:00;2,7;89,5;0;9;0
13/12/2010;00:00;1,9;90;0;11;0
13/12/2010;01:00;0,8;93;0;13;0
13/12/2010;02:00;-0,3;94,5;0;11;0
13/12/2010;03:00;-0,4;95;0;10;0
13/12/2010;04:00;-0,5;88,5;0;14;0
13/12/2010;05:00;-0,8;85,5;0;12;0
13/12/2010;06:00;-1;86;0;11;0
13/12/2010;07:00;-0,8;85;0;12;2
13/12/2010;08:00;-1;83;0;13;10
13/12/2010;09:00;-0,6;81,5;0;14;54
13/12/2010;10:00;0,1;80,5;0;13;90
13/12/2010;11:00;-0,3;84,5;0;12;78
13/12/2010;12:00;0,1;80,5;0;13;94
13/12/2010;13:00;0,4;80;0;13;70
13/12/2010;14:00;0;80,5;0;13;44
13/12/2010;15:00;-0,7;82,5;0;9;8
13/12/2010;16:00;-1,6;88;0;5;0
13/12/2010;17:00;-2;89;0;6;0
13/12/2010;18:00;-2,4;90,5;0;9;0
13/12/2010;19:00;-3;92,5;0;5;0
13/12/2010;20:00;-3,3;92;0;5;0
13/12/2010;21:00;-4,1;96;0;2;0
13/12/2010;22:00;-4,3;96;0;6;0
13/12/2010;23:00;-4,4;96,5;0;4;0
14/12/2010;00:00;-4,9;97;0;5;0
14/12/2010;01:00;-4,3;96;0;8;0
14/12/2010;02:00;-4,1;96,5;0;6;0
14/12/2010;03:00;-2,9;96,5;0;7;0
14/12/2010;04:00;-1,3;97;0;7;0
14/12/2010;05:00;0,1;97,5;0;8;0
14/12/2010;06:00;-0,2;98;0;9;0
14/12/2010;07:00;-0,1;99;0;6;2
14/12/2010;08:00;0,5;87;0;13;10
14/12/2010;09:00;0,4;86;0;13;32
14/12/2010;10:00;0;81;0;17;74
14/12/2010;11:00;0;78;0;18;94
14/12/2010;12:00;-0,1;77;0;15;88
14/12/2010;13:00;-0,5;76;0;18;50
14/12/2010;14:00;-0,8;78,5;0;14;28
14/12/2010;15:00;-1,1;79,5;0;13;6
14/12/2010;16:00;-1,5;78,5;0;12;0
14/12/2010;17:00;-2,1;83;0;13;0
14/12/2010;18:00;-2,4;84,5;0;8;0
14/12/2010;19:00;-3,1;86,5;0;7;0
14/12/2010;20:00;-3,7;89;0;9;0
14/12/2010;21:00;-3,2;88;0;8;0
14/12/2010;22:00;-3;83,5;0;10;0
14/12/2010;23:00;-3,2;83;0;12;0
15/12/2010;00:00;-3,8;84,5;0;11;0
15/12/2010;01:00;-4,6;88,5;0;7;0
15/12/2010;02:00;-5,1;91;0;4;0
15/12/2010;03:00;-5,3;93;0;5;0
15/12/2010;04:00;-5,4;95;0;4;0
15/12/2010;05:00;-5,1;96,5;0;7;0
15/12/2010;06:00;-5,1;96;0;7;0
15/12/2010;07:00;-5,2;96;0;6;2
15/12/2010;08:00;-4,2;95;0;5;44
15/12/2010;09:00;-2,4;88,5;0;5;98
15/12/2010;10:00;-1,3;86,5;0;8;68
15/12/2010;11:00;0,2;84;0;8;66
15/12/2010;12:00;0,8;84,5;0;8;42
15/12/2010;13:00;1,7;84,5;0;10;32
15/12/2010;14:00;1,7;87;0;13;16
15/12/2010;15:00;1,5;88,5;0;10;6
15/12/2010;16:00;2,1;85;0;15;0
15/12/2010;17:00;1,8;85;0;12;0
15/12/2010;18:00;1,9;84;0;12;0
15/12/2010;19:00;1,8;89,5;0;14;0
15/12/2010;20:00;1,7;95;0;10;0
15/12/2010;21:00;1,7;95;0;10;0
15/12/2010;22:00;0,9;95,5;0;8;0
15/12/2010;23:00;-0,6;95;0;5;0
16/12/2010;00:00;-0,7;97;0;5;0
16/12/2010;01:00;-0,9;98;0;5;0
16/12/2010;02:00;-0,3;98,5;0;4;0
16/12/2010;03:00;-0,2;99,5;0;6;0
16/12/2010;04:00;-0,1;100;0;7;0
16/12/2010;05:00;0,1;100,5;0;7;0
16/12/2010;06:00;0,5;100,5;0;9;0
16/12/2010;07:00;0,7;100,5;0,2;11;0
16/12/2010;08:00;0,7;100,5;0;10;6
16/12/2010;09:00;1,1;100,5;0;11;18
16/12/2010;10:00;1,2;100,5;0;11;20
16/12/2010;11:00;1,4;100;0;13;22
16/12/2010;12:00;1,5;99;0;15;14
16/12/2010;13:00;1,9;98,5;0;17;12
16/12/2010;14:00;1,9;99;0;17;4
16/12/2010;15:00;2,2;99,5;0,6;19;0
16/12/2010;16:00;2,6;100;0,2;20;0
16/12/2010;17:00;2,9;100;0,2;21;0
16/12/2010;18:00;3,2;99,5;0;22;0
16/12/2010;19:00;3,4;99;0,6;22;0
16/12/2010;20:00;3,6;98,5;0,4;21;0
16/12/2010;21:00;3,5;98,5;0,8;21;0
16/12/2010;22:00;2,4;97;1,4;20;0
16/12/2010;23:00;2;98;0,6;16;0
17/12/2010;00:00;2,1;97;0;18;0
17/12/2010;01:00;0,5;97,5;0,4;21;0
17/12/2010;02:00;0,2;95,5;0;19;0
17/12/2010;03:00;-0,2;96;0;18;0
17/12/2010;04:00;0;96,5;0;13;0
17/12/2010;05:00;-0,3;95,5;0;11;0
17/12/2010;06:00;-0,4;98;0;9;0
17/12/2010;07:00;-0,5;97;0;11;2
17/12/2010;08:00;-1,1;92,5;0;12;12
17/12/2010;09:00;-0,6;89,5;0;10;60
17/12/2010;10:00;-0,3;88,5;0;12;90
17/12/2010;11:00;0,1;85,5;0;11;100
17/12/2010;12:00;0,8;73,5;0;11;92
17/12/2010;13:00;1;76,5;0;11;74
17/12/2010;14:00;0,9;77;0;12;54
17/12/2010;15:00;0;85;0;12;14
17/12/2010;16:00;0,3;83;0;14;0
17/12/2010;17:00;0;85;0;17;0
17/12/2010;18:00;-0,4;88;0;16;0
17/12/2010;19:00;-0,4;88,5;0;16;0
17/12/2010;20:00;-0,6;92;0;15;0
17/12/2010;21:00;-0,5;91,5;0;18;0
17/12/2010;22:00;-0,8;91,5;0;18;0
17/12/2010;23:00;-0,8;94,5;0;12;0
18/12/2010;00:00;-1,1;95;0;9;0
18/12/2010;01:00;-0,9;95,5;0;6;0
18/12/2010;02:00;-0,6;95,5;0;8;0
18/12/2010;03:00;-0,5;96;0;7;0
18/12/2010;04:00;-0,7;97;0;11;0
18/12/2010;05:00;-1,1;96;0;15;0
18/12/2010;06:00;-1,5;96,5;0;13;0
18/12/2010;07:00;-1,7;98,5;0;13;2
18/12/2010;08:00;-1,3;98;0;11;8
18/12/2010;09:00;-0,9;97;0;13;20
18/12/2010;10:00;-0,4;95,5;0;18;32
18/12/2010;11:00;-0,2;96,5;0;16;30
18/12/2010;12:00;0,3;96;0;16;22
18/12/2010;13:00;0,6;95;0;15;14
18/12/2010;14:00;0,8;94;0;13;8
18/12/2010;15:00;0,6;96;0;15;2
18/12/2010;16:00;0,3;98,5;0;14;0
18/12/2010;17:00;0,3;99,5;0;16;0
18/12/2010;18:00;0,4;100;0,2;18;0
18/12/2010;19:00;0,2;100,5;0,2;9;0
18/12/2010;20:00;0,2;101;0,2;7;0
18/12/2010;21:00;0,4;101;0;8;0
