Site: Boigneville, Unité d'acquisition: Boigneville, Dep: 91, Com: 69, Num: 2;;;;;;
Date;01/09/2012;T[°C);HR(%);Pluies (mm);Vent (km/h);Rg (j/cm²)
17/06/2013;05:00;15,6;87;0;11;8
17/06/2013;06:00;16,1;88,5;0,2;14;50
17/06/2013;07:00;17,6;94;0,6;10;80
17/06/2013;08:00;17,9;87,5;0;10;150
17/06/2013;09:00;19,9;85;0;12;220
17/06/2013;10:00;22,6;79;0;11;272
17/06/2013;11:00;24,9;67,5;0;8;300
17/06/2013;12:00;26,2;66;0;9;232
17/06/2013;13:00;27,1;63;0;7;256
17/06/2013;14:00;25;68;0;5;82
17/06/2013;15:00;23,9;81,5;1;5;50
17/06/2013;16:00;23;89,5;0;6;32
17/06/2013;17:00;22;83,5;0;6;46
17/06/2013;18:00;21,9;66,5;0;9;16
17/06/2013;19:00;19,4;73,5;0;15;2
17/06/2013;20:00;19,3;75;0;8;0
17/06/2013;21:00;18,4;81;0;3;0
17/06/2013;22:00;18,1;84;0;3;0
17/06/2013;23:00;17,8;87;0;2;0
18/06/2013;00:00;17,6;89;0;4;0
18/06/2013;01:00;16,2;92,5;0;2;0
18/06/2013;02:00;16,3;94,5;0;5;0
18/06/2013;03:00;16,7;94;0;3;0
18/06/2013;04:00;17,6;90,5;0;2;12
18/06/2013;05:00;19;86,5;0;4;32
18/06/2013;06:00;20,2;84;0;6;58
18/06/2013;07:00;21,6;78,5;0;7;138
18/06/2013;08:00;23,7;71;0;7;186
18/06/2013;09:00;24,6;68,5;0;6;206
18/06/2013;10:00;25,6;66,5;0;6;280
18/06/2013;11:00;26,1;59;0;7;272
18/06/2013;12:00;25,3;65;0;4;166
18/06/2013;13:00;25,1;63;0;9;192
18/06/2013;14:00;26,2;57;0;8;224
18/06/2013;15:00;25,3;63,5;0;8;156
18/06/2013;16:00;24,9;65;0;7;94
18/06/2013;17:00;23,8;71,5;0;6;44
18/06/2013;18:00;23,1;73;0;6;14
18/06/2013;19:00;21,3;81;0;4;4
18/06/2013;20:00;20,6;85,5;0;4;0
18/06/2013;21:00;20,8;84,5;0;5;0
18/06/2013;22:00;20,5;88;0;4;0
18/06/2013;23:00;19,9;91,5;0;5;0
19/06/2013;00:00;20,2;92;0;7;0
19/06/2013;01:00;19,6;94;0;7;0
19/06/2013;02:00;18,7;95,5;0;7;0
19/06/2013;03:00;17,9;95,5;0,2;10;0
19/06/2013;04:00;17,7;96,5;1,4;6;0
19/06/2013;05:00;17,6;97;1;12;22
19/06/2013;06:00;17,6;97,5;0;11;26
19/06/2013;07:00;18,8;97,5;0;10;92
19/06/2013;08:00;20,8;95;0;7;160
19/06/2013;09:00;22,1;88;0;7;182
19/06/2013;10:00;23,8;80,5;0;8;202
19/06/2013;11:00;24,2;78,5;0;10;216
19/06/2013;12:00;25,8;74;0;7;190
19/06/2013;13:00;24,7;74;0;11;138
19/06/2013;14:00;17,5;89;0;10;4
19/06/2013;15:00;17,7;95;0;4;4
19/06/2013;16:00;19,3;96,5;0;8;54
19/06/2013;17:00;19,5;95,5;0;7;52
19/06/2013;18:00;19,8;95;0;3;30
19/06/2013;19:00;18,7;95,5;0;4;10
19/06/2013;20:00;17,7;96,5;0;3;0
19/06/2013;21:00;17,7;97,5;0;3;0
19/06/2013;22:00;17,7;98;0;4;0
19/06/2013;23:00;16,9;97,5;0;1;0
20/06/2013;00:00;16,3;98,5;0;4;0
20/06/2013;01:00;17,1;98,5;0;3;0
20/06/2013;02:00;16,8;99;0;3;0
20/06/2013;03:00;16,8;99;0;3;0
20/06/2013;04:00;16,6;99;0;2;4
20/06/2013;05:00;16,6;99;0;4;10
20/06/2013;06:00;16,9;99;0;2;14
20/06/2013;07:00;16,9;99;0;7;30
20/06/2013;08:00;16,6;99;0;6;26
20/06/2013;09:00;19,7;98;0;9;168
20/06/2013;10:00;20,9;72;0;10;306
20/06/2013;11:00;20,8;73,5;0;9;270
20/06/2013;12:00;20,9;73;0;8;190
20/06/2013;13:00;20,2;75,5;0;10;170
20/06/2013;14:00;20,3;72,5;0;9;112
20/06/2013;15:00;20,3;71;0;9;142
20/06/2013;16:00;19,3;70;0;11;118
20/06/2013;17:00;17,5;81,5;0;9;22
20/06/2013;18:00;16,3;93;0;7;4
20/06/2013;19:00;15,5;95;0;7;2
20/06/2013;20:00;14,6;96;0;10;0
20/06/2013;21:00;14,5;96,5;0;6;0
20/06/2013;22:00;14,6;97,5;0;7;0
20/06/2013;23:00;14,5;97,5;0;7;0
21/06/2013;00:00;14,6;97,5;0;9;0
21/06/2013;01:00;14,2;98;0;9;0
21/06/2013;02:00;13,7;98;0;10;0
21/06/2013;03:00;13,5;98;0;13;0
21/06/2013;04:00;13,2;97,5;0;10;2
21/06/2013;05:00;13,3;97;0;11;14
21/06/2013;06:00;13,4;96;0;10;12
21/06/2013;07:00;13,7;96;0;10;26
21/06/2013;08:00;13,4;95,5;0;11;36
21/06/2013;09:00;13,6;97;0;11;32
21/06/2013;10:00;13,6;97;0;13;44
21/06/2013;11:00;17;89;0;12;154
21/06/2013;12:00;18,1;79,5;0;12;198
21/06/2013;13:00;17,5;72,5;0;10;94
21/06/2013;14:00;17,9;76;0;8;52
21/06/2013;15:00;18,8;74;0;8;92
21/06/2013;16:00;17,6;76,5;0;11;80
21/06/2013;17:00;18,3;76,5;0;11;72
21/06/2013;18:00;16,8;82,5;0;10;18
21/06/2013;19:00;15,2;91,5;0;6;4
21/06/2013;20:00;14,6;94,5;0;6;0
21/06/2013;21:00;14,6;96;0;6;0
21/06/2013;22:00;14,5;96;0;8;0
21/06/2013;23:00;15;97;0;6;0
22/06/2013;00:00;15,3;97;0;7;0
22/06/2013;01:00;15,3;97;0;9;0
22/06/2013;02:00;14,9;96,5;0;10;0
22/06/2013;03:00;13,2;95;0;11;0
22/06/2013;04:00;13,4;95,5;0;11;8
22/06/2013;05:00;14,7;89;0;10;58
22/06/2013;06:00;15;86,5;0;15;80
22/06/2013;07:00;15,1;83;0;16;78
22/06/2013;08:00;16,2;80;0;15;132
22/06/2013;09:00;16,9;71,5;0;18;184
22/06/2013;10:00;16,9;72,5;0;18;160
22/06/2013;11:00;16,4;78;0;16;92
22/06/2013;12:00;16,8;77,5;0;17;98
22/06/2013;13:00;16,9;77,5;0;18;78
22/06/2013;14:00;16,9;79,5;0;17;82
22/06/2013;15:00;16,8;81;0;17;82
22/06/2013;16:00;16,4;83,5;0;16;42
22/06/2013;17:00;16,8;82;0;15;26
22/06/2013;18:00;15,8;89,5;0;14;22
22/06/2013;19:00;15,6;85,5;0;15;2
22/06/2013;20:00;15,1;84,5;0;12;0
22/06/2013;21:00;14,7;82;0;11;0
22/06/2013;22:00;14,6;77,5;0;13;0
22/06/2013;23:00;14;79,5;0;14;0
23/06/2013;00:00;13,6;83,5;0;13;0
23/06/2013;01:00;13,1;85,5;0;12;0
23/06/2013;02:00;12,9;87;0;13;0
23/06/2013;03:00;12,7;86;0;15;2
23/06/2013;04:00;12,5;84,5;0;13;6
23/06/2013;05:00;12,7;87;0;13;22
23/06/2013;06:00;13,2;84,5;0;15;44
23/06/2013;07:00;14;78,5;0;17;100
23/06/2013;08:00;13,9;80;0;15;92
23/06/2013;09:00;13,8;79,5;0;15;94
23/06/2013;10:00;15,2;76,5;0,2;16;112
23/06/2013;11:00;12,6;82;0,6;16;178
23/06/2013;12:00;17,4;77;0,2;16;252
23/06/2013;13:00;17,1;79,5;0,2;15;176
23/06/2013;14:00;17,4;72,5;0;20;200
23/06/2013;15:00;17;71;0;16;138
23/06/2013;16:00;16,5;72,5;0;16;82
23/06/2013;17:00;15,6;75,5;0;15;72
23/06/2013;18:00;14,7;75,5;0;15;26
23/06/2013;19:00;13,3;77;0;15;4
23/06/2013;20:00;12,9;83;0;8;0
23/06/2013;21:00;12,8;81;0;11;0
23/06/2013;22:00;12,4;82;0;11;0
23/06/2013;23:00;12,1;84;0;10;0
24/06/2013;00:00;11,7;86;0;11;0
24/06/2013;01:00;11,4;89;0;10;0
24/06/2013;02:00;10,5;92,5;0;11;0
24/06/2013;03:00;10,6;95,5;0;10;2
24/06/2013;04:00;11,2;94;0;12;6
24/06/2013;05:00;12,1;92,5;0;11;30
24/06/2013;06:00;13,3;87;0;14;74
24/06/2013;07:00;13,9;77;0;16;142
24/06/2013;08:00;14,3;76,5;0;14;128
24/06/2013;09:00;14;79;0;12;100
24/06/2013;10:00;14,4;75,5;0;13;118
24/06/2013;11:00;14,2;74;0;11;144
24/06/2013;12:00;15,5;65,5;0;10;112
24/06/2013;13:00;16,3;65;0;7;138
24/06/2013;14:00;16,5;62,5;0;9;146
24/06/2013;15:00;16,8;60,5;0;6;80
24/06/2013;16:00;16;62,5;0;6;74
24/06/2013;17:00;15,8;68;0;5;58
24/06/2013;18:00;14,9;66;0;8;30
24/06/2013;19:00;11,7;76;0;5;6
24/06/2013;20:00;10,6;83;0;4;0
24/06/2013;21:00;10,3;81,5;0;3;0
24/06/2013;22:00;9,4;84,5;0;0;0
24/06/2013;23:00;8,6;86,5;0;4;0
25/06/2013;00:00;7,6;91,5;0;4;0
25/06/2013;01:00;7;92;0;2;0
25/06/2013;02:00;6,4;94,5;0;2;0
25/06/2013;03:00;6,1;96;0;3;2
25/06/2013;04:00;7,5;97;0;3;18
25/06/2013;05:00;9,8;95,5;0;2;66
25/06/2013;06:00;12,1;89,5;0;5;120
25/06/2013;07:00;13,4;80;0;5;156
25/06/2013;08:00;15,2;70,5;0;5;202
25/06/2013;09:00;16,3;65;0;6;222
25/06/2013;10:00;17,3;59,5;0;7;262
25/06/2013;11:00;16,3;58,5;0;8;120
25/06/2013;12:00;17,9;53,5;0;7;232
25/06/2013;13:00;19;49,5;0;8;256
25/06/2013;14:00;17,6;51,5;0;8;138
25/06/2013;15:00;18,4;49;0;8;176
25/06/2013;16:00;18,2;51;0;9;136
25/06/2013;17:00;16,7;59;0;7;64
25/06/2013;18:00;15,6;67,5;0;6;28
25/06/2013;19:00;13,3;78,5;0;4;8
25/06/2013;20:00;12,7;82;0;4;0
25/06/2013;21:00;11,8;82;0;3;0
25/06/2013;22:00;10;87,5;0;4;0
25/06/2013;23:00;9;90;0;3;0
26/06/2013;00:00;8,5;93;0;3;0
26/06/2013;01:00;8;93;0;3;0
26/06/2013;02:00;7,4;93,5;0;3;0
26/06/2013;03:00;6,6;95;0;3;0
26/06/2013;04:00;7,7;96;0;4;18
26/06/2013;05:00;9,9;94;0;5;60
26/06/2013;06:00;13,1;84;0;7;116
26/06/2013;07:00;15,2;73,5;0;7;174
26/06/2013;08:00;16,6;67,5;0;9;228
26/06/2013;09:00;17;61,5;0;8;230
26/06/2013;10:00;18,2;56,5;0;8;224
26/06/2013;11:00;17,6;59,5;0;7;168
26/06/2013;12:00;18,9;52;0;7;204
26/06/2013;13:00;19,4;56,5;0;7;162
26/06/2013;14:00;19;52,5;0;8;186
26/06/2013;15:00;18,4;54;0;7;144
26/06/2013;16:00;18;57,5;0;6;94
26/06/2013;17:00;17,2;64,5;0;4;46
26/06/2013;18:00;17,1;61;0;1;22
26/06/2013;19:00;14,8;73,5;0;3;6
26/06/2013;20:00;12,9;84;0;2;0
26/06/2013;21:00;12,1;89;0;1;0
26/06/2013;22:00;11,4;92,5;0;0;0
26/06/2013;23:00;11,5;93;0;2;0
27/06/2013;00:00;11,2;91,5;0;2;0
27/06/2013;01:00;11,2;91,5;0;4;0
27/06/2013;02:00;11,2;90,5;0;4;0
27/06/2013;03:00;11,2;89,5;0;3;0
27/06/2013;04:00;10,8;89;0;5;12
27/06/2013;05:00;11,8;88;0;3;38
27/06/2013;06:00;12,8;84;0;6;64
27/06/2013;07:00;13,7;79;0;6;86
27/06/2013;08:00;15,5;76,5;0;1;106
27/06/2013;09:00;16,4;72,5;0;3;154
27/06/2013;10:00;17,3;68;0;4;244
27/06/2013;11:00;18;67,5;0;4;122
27/06/2013;12:00;18,1;65;0;6;212
27/06/2013;13:00;19,4;59;0;6;254
27/06/2013;14:00;19,8;44;0;8;220
27/06/2013;15:00;18,3;58,5;0;7;152
27/06/2013;16:00;18,6;57;0;7;110
27/06/2013;17:00;17,8;64,5;0;7;80
27/06/2013;18:00;16,4;73;0;3;26
27/06/2013;19:00;15,5;77;0;1;6
27/06/2013;20:00;14,3;80,5;0;1;0
27/06/2013;21:00;13,5;89;0;3;0
27/06/2013;22:00;14,3;83,5;0;6;0
27/06/2013;23:00;13,2;86,5;0;8;0
28/06/2013;00:00;12,8;86,5;0;6;0
28/06/2013;01:00;12,5;90;0;4;0
28/06/2013;02:00;12,1;93,5;0;1;0
28/06/2013;03:00;11,9;94,5;0,2;1;0
28/06/2013;04:00;11,9;96;0,2;2;4
28/06/2013;05:00;11,9;97;0,2;4;12
28/06/2013;06:00;12,1;97,5;0,6;5;32
28/06/2013;07:00;12,6;98;0;7;52
28/06/2013;08:00;13,1;97,5;0;7;62
28/06/2013;09:00;13,5;96;0;7;66
28/06/2013;10:00;14,3;95;0,4;6;86
28/06/2013;11:00;15,1;90;0;10;126
28/06/2013;12:00;16,2;82;0;9;116
28/06/2013;13:00;16,2;84,5;0;8;84
28/06/2013;14:00;16,7;83;0;6;52
28/06/2013;15:00;15,6;89;0;9;32
28/06/2013;16:00;16,1;88;0;8;36
28/06/2013;17:00;16,5;87,5;0;8;42
28/06/2013;18:00;16,5;88,5;0;4;24
28/06/2013;19:00;15,9;93;0;3;2
28/06/2013;20:00;15,7;95;0;4;0
28/06/2013;21:00;15,7;96;0;6;0
28/06/2013;22:00;15,7;97;0;7;0
28/06/2013;23:00;15,4;96,5;0;10;0
29/06/2013;00:00;15;96,5;0;8;0
29/06/2013;01:00;14,6;96;0;9;0
29/06/2013;02:00;14,2;95,5;0;9;0
29/06/2013;03:00;13,7;95,5;0;9;0
29/06/2013;04:00;13,6;97;0;9;4
29/06/2013;05:00;13,8;97,5;0;11;12
29/06/2013;06:00;14,1;97,5;0;12;16
29/06/2013;07:00;14,3;97,5;0;12;30
29/06/2013;08:00;14,8;97,5;0;11;34
29/06/2013;09:00;15,7;93,5;0;12;62
29/06/2013;10:00;17,4;86,5;0;12;104
29/06/2013;11:00;19,3;70;0;14;250
29/06/2013;12:00;19,9;65,5;0;15;246
29/06/2013;13:00;19,9;62;0;13;200
29/06/2013;14:00;20,6;60,5;0;12;144
29/06/2013;15:00;19,9;58,5;0;13;186
29/06/2013;16:00;19,3;59,5;0;13;128
29/06/2013;17:00;18,9;59,5;0;11;72
29/06/2013;18:00;17,9;65;0;7;26
29/06/2013;19:00;15,7;73,5;0;4;8
29/06/2013;20:00;14,1;81,5;0;2;0
29/06/2013;21:00;12,6;84,5;0;6;0
29/06/2013;22:00;12,3;83,5;0;4;0
29/06/2013;23:00;11,3;87;0;4;0
30/06/2013;00:00;10,7;91;0;3;0
30/06/2013;01:00;10,3;92,5;0;2;0
30/06/2013;02:00;8,7;94;0;2;0
30/06/2013;03:00;8,7;96;0;0;0
30/06/2013;04:00;8,9;97;0;2;16
30/06/2013;05:00;12,3;97;0;0;64
30/06/2013;06:00;15,9;79;0;1;114
30/06/2013;07:00;16,8;73,5;0;3;172
30/06/2013;08:00;18,2;68;0;4;228
30/06/2013;09:00;19,2;63;0;4;274
30/06/2013;10:00;19,3;58,5;0;6;278
30/06/2013;11:00;20,7;60,5;0;4;288
30/06/2013;12:00;21,5;59;0;5;232
30/06/2013;13:00;22,5;54;0;5;302
30/06/2013;14:00;22,9;56,5;0;4;210
30/06/2013;15:00;23,1;54,5;0;3;164
30/06/2013;16:00;22,3;61,5;0;5;136
30/06/2013;17:00;22,2;59;0;4;84
30/06/2013;18:00;20,6;68;0;3;14
30/06/2013;19:00;18;77;0;3;6
30/06/2013;20:00;15,9;84;0;4;0
30/06/2013;21:00;15,2;84;0;3;0
30/06/2013;22:00;14,1;88;0;3;0
30/06/2013;23:00;13,1;94;0;1;0
01/07/2013;00:00;13,1;93,5;0;2;0
01/07/2013;01:00;12,5;92;0;2;0
01/07/2013;02:00;12,7;94,5;0;2;0
01/07/2013;03:00;13,2;94,5;0;3;0
01/07/2013;04:00;14,1;93,5;0;2;6
01/07/2013;05:00;15,4;90,5;0;2;32
01/07/2013;06:00;17,4;84,5;0;4;66
01/07/2013;07:00;19,1;71;0;6;138
01/07/2013;08:00;20,5;69;0;8;206
01/07/2013;09:00;21,1;67;0;7;252
01/07/2013;10:00;23;64,5;0;5;308
01/07/2013;11:00;23,2;62;0;6;282
01/07/2013;12:00;23,2;60,5;0;6;212
01/07/2013;13:00;23,8;57;0;5;218
01/07/2013;14:00;23,7;58,5;0;6;196
01/07/2013;15:00;23,3;62,5;0;5;122
01/07/2013;16:00;22,7;67;0;6;112
01/07/2013;17:00;23,4;63,5;0;5;90
01/07/2013;18:00;21,7;69,5;0;3;20
01/07/2013;19:00;19,1;77,5;0;4;4
01/07/2013;20:00;17,6;88;0;0;0
01/07/2013;21:00;16,9;89;0;3;0
01/07/2013;22:00;15,5;93;0;3;0
01/07/2013;23:00;14,6;95;0;3;0
02/07/2013;00:00;14;96,5;0;2;0
02/07/2013;01:00;13,1;97;0;3;0
02/07/2013;02:00;13,3;97,5;0;1;0
02/07/2013;03:00;12,8;98,5;0;2;0
02/07/2013;04:00;12,8;98,5;0;1;10
02/07/2013;05:00;15;98,5;0;1;42
02/07/2013;06:00;17,5;98;0;4;94
02/07/2013;07:00;19,7;82,5;0;6;120
02/07/2013;08:00;20,6;79,5;0;5;140
02/07/2013;09:00;22,5;71;0;5;202
02/07/2013;10:00;24,3;63;0;7;270
02/07/2013;11:00;25,2;60,5;0;7;250
02/07/2013;12:00;24,7;55,5;0;8;244
02/07/2013;13:00;24,5;55,5;0;7;178
02/07/2013;14:00;23,6;67,5;0;4;68
02/07/2013;15:00;24,1;62,5;0;6;120
02/07/2013;16:00;22,8;67,5;0;6;74
02/07/2013;17:00;22;73,5;0;4;28
02/07/2013;18:00;21,1;77;0;3;18
02/07/2013;19:00;20,3;79,5;0;5;2
02/07/2013;20:00;20,3;76,5;0;6;0
02/07/2013;21:00;19,2;78,5;0;9;0
02/07/2013;22:00;17,1;88;0,2;10;0
02/07/2013;23:00;16,1;93,5;0,6;8;0
03/07/2013;00:00;15,5;95;0,2;7;0
03/07/2013;01:00;15,2;95,5;0;10;0
03/07/2013;02:00;15;96;0;11;0
03/07/2013;03:00;15;96,5;0;9;0
03/07/2013;04:00;15;97;0;9;8
03/07/2013;05:00;15,2;97,5;0;11;10
03/07/2013;06:00;15,8;98;0;10;30
03/07/2013;07:00;15,9;98;0,2;10;34
03/07/2013;08:00;16,5;97,5;0;12;38
03/07/2013;09:00;17,1;91;0;15;78
03/07/2013;10:00;18,1;88;0;14;150
03/07/2013;11:00;18,9;82,5;0;12;150
03/07/2013;12:00;17,4;88;0,4;14;142
03/07/2013;13:00;20,5;71,5;0;13;154
03/07/2013;14:00;19,4;73;0;16;96
03/07/2013;15:00;18,3;73,5;0;16;84
03/07/2013;16:00;17,6;73;0;15;64
03/07/2013;17:00;17;76,5;0;11;42
03/07/2013;18:00;16,3;79,5;0;10;12
03/07/2013;19:00;15,6;82,5;0;8;0
03/07/2013;20:00;15,3;83,5;0;7;0
03/07/2013;21:00;14,9;87;0;5;0
03/07/2013;22:00;13,7;93;0;5;0
03/07/2013;23:00;13,5;95;0;4;0
04/07/2013;00:00;13,5;95,5;0;2;0
04/07/2013;01:00;13,6;96;0;1;0
04/07/2013;02:00;13,6;97;0;3;0
04/07/2013;03:00;13,6;97;0;3;0
04/07/2013;04:00;13,6;96,5;0;3;4
04/07/2013;05:00;13,9;95,5;0;3;12
04/07/2013;06:00;14,9;87,5;0;7;42
04/07/2013;07:00;16,1;76,5;0;6;120
04/07/2013;08:00;17,7;70;0;5;204
04/07/2013;09:00;17,8;70;0;8;204
04/07/2013;10:00;19,1;71;0;8;228
04/07/2013;11:00;19,3;73,5;0;8;180
04/07/2013;12:00;19,8;75;0;10;154
04/07/2013;13:00;19,4;76;0;8;126
04/07/2013;14:00;19,5;80,5;0;9;82
04/07/2013;15:00;19,5;81;0;7;56
04/07/2013;16:00;18,9;83,5;0;8;28
04/07/2013;17:00;19;86;0;6;18
04/07/2013;18:00;18,4;87,5;0;5;10
04/07/2013;19:00;18,4;87,5;0;1;4
04/07/2013;20:00;17,6;92,5;0;1;0
04/07/2013;21:00;15,9;94,5;0;2;0
04/07/2013;22:00;15;96,5;0;4;0
04/07/2013;23:00;14;97,5;0;2;0
05/07/2013;00:00;13,8;98;0;1;0
05/07/2013;01:00;12,7;98,5;0;2;0
05/07/2013;02:00;12,7;99;0,2;1;0
05/07/2013;03:00;13,4;99;0;0;0
05/07/2013;04:00;14;99;0;1;6
05/07/2013;05:00;15,4;99;0;2;26
05/07/2013;06:00;16,2;99;0;6;60
05/07/2013;07:00;17,6;99;0;6;98
05/07/2013;08:00;18,9;96;0;7;132
05/07/2013;09:00;21,2;80,5;0;5;230
05/07/2013;10:00;22,1;75,5;0;8;258
05/07/2013;11:00;22,6;65;0;6;262
05/07/2013;12:00;23,9;55;0;7;276
05/07/2013;13:00;24,3;53,5;0;7;264
05/07/2013;14:00;24,9;45,5;0;6;228
05/07/2013;15:00;24,6;55;0;6;166
05/07/2013;16:00;24,6;53;0;6;156
05/07/2013;17:00;23,2;59;0;6;68
05/07/2013;18:00;21,4;66,5;0;5;20
05/07/2013;19:00;18,4;75,5;0;4;4
05/07/2013;20:00;16,9;82;0;5;0
05/07/2013;21:00;16,4;91;0;6;0
05/07/2013;22:00;15,7;93,5;0;6;0
05/07/2013;23:00;15,1;95;0;6;0
06/07/2013;00:00;14,6;96;0;5;0
06/07/2013;01:00;13,8;96,5;0;3;0
06/07/2013;02:00;13,7;97,5;0;5;0
06/07/2013;03:00;13,1;98;0;5;0
06/07/2013;04:00;13,7;98;0;4;16
06/07/2013;05:00;15,7;98;0;5;54
06/07/2013;06:00;18,1;90;0;6;114
06/07/2013;07:00;20,7;77;0;8;168
06/07/2013;08:00;22,4;70,5;0;8;222
06/07/2013;09:00;23,9;65;0;11;270
06/07/2013;10:00;24,9;61,5;0;11;278
06/07/2013;11:00;24,8;60;0;12;282
06/07/2013;12:00;26,3;58,5;0;10;282
06/07/2013;13:00;26;57,5;0;9;240
06/07/2013;14:00;26,8;53,5;0;10;246
06/07/2013;15:00;25,8;55,5;0;9;158
06/07/2013;16:00;26,5;53;0;10;142
06/07/2013;17:00;25,6;56,5;0;8;80
06/07/2013;18:00;23,9;64;0;6;16
06/07/2013;19:00;21,5;72;0;4;6
06/07/2013;20:00;19,7;80,5;0;4;0
06/07/2013;21:00;18,6;86;0;4;0
06/07/2013;22:00;18,1;88;0;4;0
06/07/2013;23:00;17,4;91,5;0;5;0
07/07/2013;00:00;17,2;93;0;5;0
07/07/2013;01:00;16,9;94;0;5;0
07/07/2013;02:00;16,4;95;0;6;0
07/07/2013;03:00;16,5;96,5;0;6;0
07/07/2013;04:00;16,7;97;0;7;12
07/07/2013;05:00;18,5;95,5;0;7;52
07/07/2013;06:00;20,6;81;0;8;106
07/07/2013;07:00;22,5;74,5;0;10;166
07/07/2013;08:00;24,3;66;0;10;220
07/07/2013;09:00;26,3;58,5;0;12;262
07/07/2013;10:00;26,8;51;0;13;292
07/07/2013;11:00;27,5;45,5;0;13;304
07/07/2013;12:00;28,1;48;0;13;292
07/07/2013;13:00;28,2;48,5;0;12;276
07/07/2013;14:00;28,2;49;0;13;226
07/07/2013;15:00;27,7;46,5;0;14;192
07/07/2013;16:00;27,2;52;0;13;142
07/07/2013;17:00;26,4;52,5;0;11;86
07/07/2013;18:00;24,7;59,5;0;9;18
07/07/2013;19:00;22,4;69,5;0;6;4
07/07/2013;20:00;21,9;70,5;0;8;0
07/07/2013;21:00;21;74,5;0;7;0
07/07/2013;22:00;20;77;0;8;0
07/07/2013;23:00;19,1;79;0;8;0
08/07/2013;00:00;18;80;0;7;0
08/07/2013;01:00;17;82;0;6;0
08/07/2013;02:00;16,3;86;0;5;0
08/07/2013;03:00;15,3;88,5;0;6;0
08/07/2013;04:00;15,3;90,5;0;6;12
08/07/2013;05:00;17,7;81,5;0;7;54
08/07/2013;06:00;19,6;74;0;8;110
08/07/2013;07:00;21,7;68,5;0;9;166
08/07/2013;08:00;23,2;64;0;12;222
08/07/2013;09:00;24,8;59;0;11;262
08/07/2013;10:00;26,1;52,5;0;13;296
08/07/2013;11:00;27;50,5;0;14;312
08/07/2013;12:00;27,6;48;0;14;308
08/07/2013;13:00;27,8;45;0;15;284
08/07/2013;14:00;27,9;40,5;0;15;250
08/07/2013;15:00;27,8;41,5;0;15;206
08/07/2013;16:00;27,4;44,5;0;13;154
08/07/2013;17:00;26,5;45;0;13;88
08/07/2013;18:00;24,6;55,5;0;7;16
08/07/2013;19:00;21,8;64,5;0;4;4
08/07/2013;20:00;21;75;0;6;0
08/07/2013;21:00;20;79,5;0;6;0
08/07/2013;22:00;19,1;81,5;0;6;0
08/07/2013;23:00;18,4;83,5;0;5;0
09/07/2013;00:00;17,6;86,5;0;5;0
09/07/2013;01:00;17,4;86;0;8;0
09/07/2013;02:00;16,7;88;0;8;0
09/07/2013;03:00;16,1;90,5;0;7;0
09/07/2013;04:00;16,5;90;0;7;12
09/07/2013;05:00;18,2;83,5;0;8;52
09/07/2013;06:00;20;76,5;0;10;106
09/07/2013;07:00;22;68,5;0;11;166
09/07/2013;08:00;24,2;62,5;0;10;220
09/07/2013;09:00;25,7;55,5;0;13;262
09/07/2013;10:00;27;50;0;14;294
09/07/2013;11:00;28,1;46,5;0;14;312
09/07/2013;12:00;28,1;48;0;12;254
09/07/2013;13:00;27,7;47;0;14;260
09/07/2013;14:00;27,8;44;0;13;242
09/07/2013;15:00;27,6;46;0;13;198
09/07/2013;16:00;27,3;45,5;0;12;152
09/07/2013;17:00;26,3;47,5;0;9;86
09/07/2013;18:00;24,6;56,5;0;6;20
09/07/2013;19:00;22,3;66,5;0;5;6
09/07/2013;20:00;21,7;72,5;0;7;0
09/07/2013;21:00;20,9;76,5;0;7;0
09/07/2013;22:00;20,1;78;0;8;0
09/07/2013;23:00;18,7;81,5;0;7;0
10/07/2013;00:00;18,1;83;0;7;0
10/07/2013;01:00;16,9;84,5;0;6;0
10/07/2013;02:00;16,3;86,5;0;6;0
10/07/2013;03:00;15,8;87,5;0;5;0
10/07/2013;04:00;16,3;88,5;0;6;10
10/07/2013;05:00;17,3;84;0;9;48
10/07/2013;06:00;18,9;77,5;0;9;104
10/07/2013;07:00;20,9;74;0;11;162
10/07/2013;08:00;22,4;67;0;10;216
10/07/2013;09:00;24,4;62,5;0;10;256
10/07/2013;10:00;25,7;59;0;13;290
10/07/2013;11:00;26,6;55,5;0;13;304
10/07/2013;12:00;27,4;51;0;13;296
10/07/2013;13:00;26,6;55;0;14;264
10/07/2013;14:00;27;54;0;15;218
10/07/2013;15:00;26,2;56;0;15;190
10/07/2013;16:00;25,5;56,5;0;14;140
10/07/2013;17:00;24,3;54,5;0;12;82
10/07/2013;18:00;22,8;63;0;12;18
10/07/2013;19:00;21,1;70;0;10;6
10/07/2013;20:00;19,9;74;0;10;0
10/07/2013;21:00;18,8;79,5;0;10;0
10/07/2013;22:00;17,1;85,5;0;13;0
10/07/2013;23:00;16,5;86;0;14;0
11/07/2013;00:00;15;86,5;0;14;0
11/07/2013;01:00;13,9;89;0;13;0
11/07/2013;02:00;13;91,5;0;13;0
11/07/2013;03:00;12,4;93,5;0;10;0
11/07/2013;04:00;12,2;94,5;0;10;8
11/07/2013;05:00;12,7;91,5;0;13;30
11/07/2013;06:00;13,6;84,5;0;12;58
11/07/2013;07:00;14,9;79;0;12;94
11/07/2013;08:00;16,2;74;0;13;134
11/07/2013;09:00;17,2;67;0;14;234
